Item_ID	Sentence	Trace	SentenceParse
24462:98	i, i, i, i think, i think 0 there's a lot 0 *t*-1 to be said *-2 for kids working after school.	object	(TOP (S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (S (NP-SBJ (PRP I)) (VP-UNF (VBP think))) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (VBP think) (RS (-DFL- \])) (SBAR (-NONE- 0) (S (NP-SBJ (EX there)) (VP (BES 's) (NP-PRD (NP (DT a) (NN lot)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (TO to) (VP (VB be) (VP (VBN said) (NP (-NONE- *-2)) (PP (IN for) (S-NOM (NP-SBJ (NNS kids)) (VP (VBG working) (PP-TMP (IN after) (NP (NN school)))))))))))))))) (. .) (-DFL- E_S)))
24528:34	i think 0 it's kind of a push * to, uh, weed out drugs in states	neither	(TOP (S (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP it)) (VP (BES 's) (ADVP (RB kind) (RB of)) (NP-PRD (DT a) (NN push) (S (NP-SBJ (-NONE- *)) (VP (TO to) (, ,) (INTJ (UH uh)) (, ,) (VP (VB weed) (PRT (RP out)) (NP (NNS drugs)) (PP-LOC (IN in) (NP (NNS states))))))))))) (-DFL- E_S)))
24578:69	and from that point on, uh, at, the n c double a does have something 0 * to do *t*-1 with it,	object	(TOP (S (CC and) (PP-TMP (PP (IN from) (NP (DT that) (NN point))) (ADVP (IN on))) (, ,) (INTJ (UH uh)) (, ,) (EDITED (RM (-DFL- \[)) (PP-UNF (IN at)) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (NP-SBJ (DT the) (NNP N) (NNP C) (JJ double) (NNP A)) (VP (VBZ does) (VP (VB have) (NP (NP (NN something)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)) (PP (IN with) (NP (PRP it)))))))))) (, ,) (-DFL- E_S)))
24588:100	. you know, as like a manager or supervisor thinks *rnr*-2 or has suspicion *rnr*-2 that someone is using drugs, do you think 0 they should have the right * to send them *-1 to be tested *-2.	object	(TOP (SQ (PRN (. .) (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (SBAR-TMP (IN as) (INTJ (UH like)) (S (NP-SBJ (DT a) (NN manager) (CC or) (NN supervisor)) (VP (VP (VBZ thinks) (SBAR (-NONE- *RNR*-2))) (CC or) (VP (VBZ has) (NP (NN suspicion) (SBAR (-NONE- *RNR*-2)))) (SBAR-2 (IN that) (S (NP-SBJ (NN someone)) (VP (VBZ is) (VP (VBG using) (NP (NNS drugs))))))))) (, ,) (-DFL- E_S) (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP they)) (VP (MD should) (VP (VB have) (NP (DT the) (NN right) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB send) (NP-1 (PRP them)) (S-PRP (NP-SBJ-2 (-NONE- *-1)) (VP (TO to) (VP (VB be) (VP (VBN tested) (NP (-NONE- *-2))))))))))))))) (. .) (-DFL- E_S)))
24889:31	so, it's got a lot 0 * to do *t*-1 with economics in the area that you come from *t*-2.	object	(TOP (S (RB So) (, ,) (NP-SBJ (PRP it)) (VP (HVS 's) (VP (VBN got) (NP (NP (DT a) (NN lot)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)) (PP (IN with) (NP (NP (NNS economics)) (PP-LOC (IN in) (NP (NP (DT the) (NN area)) (SBAR (WHNP-2 (WDT that)) (S (NP-SBJ (PRP you)) (VP (VBP come) (PP (IN from) (NP (-NONE- *T*-2))))))))))))))))) (. .) (-DFL- E_S)))
25006:27	you aren't given *-1 the chance * to, you know, screw off all the time.	neither	(TOP (S (NP-SBJ-1 (PRP you)) (VP (VBP are) (RB n't) (VP (VBN given) (NP (-NONE- *-1)) (NP (DT the) (NN chance) (S (NP-SBJ (-NONE- *)) (VP (TO to) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (VP (VB screw) (ADVP (RP off)) (NP-TMP (PDT all) (DT the) (NN time)))))))) (. .) (-DFL- E_S)))
25150:72	or, or * even have had the ability, you know, the chance * to, to go to college or to, to to learn about,		(TOP (S (EDITED (RM (-DFL- \[)) (CC Or) (, ,) (IP (-DFL- \+))) (CC or) (RS (-DFL- \])) (NP-SBJ (-NONE- *)) (ADVP (RB even)) (VP (VB have) (VP (VBD had) (EDITED (RM (-DFL- \[)) (NP (DT the) (NN ability)) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (DT the) (NN chance) (RS (-DFL- \])) (S (NP-SBJ (-NONE- *)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO to)) (, ,) (IP (-DFL- \+))) (VP (VP (TO to) (RS (-DFL- \])) (VP (VB go) (PP (IN to) (NP (NN college))))) (CC or) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (VP-UNF (IN to)) (, ,) (IP (-DFL- \+))) (VP-UNF (IN to)) (RS (-DFL- \])) (IP (-DFL- \+))) (VP (TO to) (RS (-DFL- \])) (VP (VB learn) (PP-UNF (IN about))))))))) (, ,) (-DFL- N_S)))
25150:81	or, or * even have had the ability, you know, the chance * to, to go to college or to, to to learn about,	neither	(TOP (S (EDITED (RM (-DFL- \[)) (CC Or) (, ,) (IP (-DFL- \+))) (CC or) (RS (-DFL- \])) (NP-SBJ (-NONE- *)) (ADVP (RB even)) (VP (VB have) (VP (VBD had) (EDITED (RM (-DFL- \[)) (NP (DT the) (NN ability)) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (DT the) (NN chance) (RS (-DFL- \])) (S (NP-SBJ (-NONE- *)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO to)) (, ,) (IP (-DFL- \+))) (VP (VP (TO to) (RS (-DFL- \])) (VP (VB go) (PP (IN to) (NP (NN college))))) (CC or) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (VP-UNF (IN to)) (, ,) (IP (-DFL- \+))) (VP-UNF (IN to)) (RS (-DFL- \])) (IP (-DFL- \+))) (VP (TO to) (RS (-DFL- \])) (VP (VB learn) (PP-UNF (IN about))))))))) (, ,) (-DFL- N_S)))
25180:73	i mean if you look at the average family it's, like, man, they barely have time 0 * to stop and get gas, much less * to try and figure out how much gas they're really getting *t*-1 and do all this *t*-2.	neither	(TOP (S (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean)))) (SBAR-ADV (IN if) (S (NP-SBJ (PRP you)) (VP (VBP look) (PP (IN at) (NP (DT the) (JJ average) (NN family)))))) (NP-SBJ (PRP it)) (VP (BES 's) (, ,) (SBAR-PRD (UH like) (, ,) (INTJ (UH man)) (, ,) (S (NP-SBJ (PRP they)) (ADVP (RB barely)) (VP (VBP have) (NP (NP (NN time)) (SBAR (WHADVP-2 (-NONE- 0)) (S (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VP (VB stop)) (CC and) (VP (VB get) (NP (NN gas)))))) (, ,) (CONJP (RB much) (RBR less)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VP (VP (VB try)) (CC and) (VP (VB figure) (PRT (RP out)) (SBAR (WHNP-1 (WHADJP (WRB how) (JJ much)) (NN gas)) (S (NP-SBJ (PRP they)) (VP (VBP 're) (ADVP (RB really)) (VP (VBG getting) (NP (-NONE- *T*-1)))))))) (CC and) (VP (VB do) (NP (PDT all) (DT this)))))) (ADVP (-NONE- *T*-2))))))))) (. .) (-DFL- E_S)))
25653:60	now i've walked up a few times on the golf course by myself with nobody else 0 * to play with *t*-1,	adjunct	(TOP (S (ADVP-TMP (RB now)) (NP-SBJ (PRP I)) (VP (VBP 've) (VP (VBN walked) (ADVP-DIR (RP up)) (NP-TMP (DT a) (JJ few) (NNS times)) (PP-DIR (IN on) (NP (DT the) (NN golf) (NN course))) (PP (IN by) (NP (PRP myself))) (PP (IN with) (NP (NP (NN nobody)) (ADVP (RB else)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB play) (PP (IN with) (NP (-NONE- *T*-1))))))))))) (, ,) (-DFL- E_S)))
25737:25	* give her something 0 * to do *t*-1 that we both enjoy *t*-2,	object	(TOP (S (NP-SBJ (-NONE- *)) (VP (VB give) (NP (PRP her)) (NP (NP (NN something)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)))))) (SBAR (WHNP-2 (WDT that)) (S (NP-SBJ (NP (PRP we)) (NP (DT both))) (VP (VBP enjoy) (NP (-NONE- *T*-2))))))) (, ,) (-DFL- N_S)))
26172:46	it used *-1 to be 0 service merchandise was the place 0 * to go *t*-2.	adjunct	(TOP (S (NP-SBJ-1 (PRP it)) (VP (VBD used) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (SBAR-PRD (-NONE- 0) (S (NP-SBJ (NNP Service) (NNP Merchandise)) (VP (VBD was) (NP-PRD (NP (DT the) (NN place)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB go) (ADVP-DIR (-NONE- *T*-2)))))))))))))) (. .) (-DFL- E_S)))
26174:26	and that was the place 0 * to go *t*-1 *-2 to get your t v --s and washer and dryers and refrigerators and all that.	adjunct	(TOP (S (CC and) (NP-SBJ (DT that)) (VP (VBD was) (NP-PRD (NP (DT the) (NN place)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ-2 (-NONE- *)) (VP (TO to) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)) (S-PRP (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB get) (NP (NP (PRP$ your) (NN T) (NN V) (NNS -s) (CC and) (NN washer) (CC and) (NNS dryers) (CC and) (NNS refrigerators)) (CC and) (NP (DT all) (DT that)))))))))))) (. .) (-DFL- E_S)))
26305:110	but, uh, i'm, i'm trying *-1 to get a, uh, intern position with i b m right now so that i can find an area 0 *-2 to do my dissertation in *t*-3.	adjunct	(TOP (S (CC but) (, ,) (INTJ (UH uh)) (, ,) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm))) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP I)) (VP (VBP 'm) (RS (-DFL- \])) (VP (VBG trying) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB get) (NP (NP (DT a) (, ,) (INTJ (UH uh)) (, ,) (NN intern) (NN position)) (PP (IN with) (NP (NNP I) (NNP B) (NNP M))))))) (ADVP-TMP (RB right) (RB now)) (SBAR-PRP (IN so) (IN that) (S (NP-SBJ-2 (PRP I)) (VP (MD can) (VP (VB find) (NP (NP (DT an) (NN area)) (SBAR (WHNP-3 (-NONE- 0)) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB do) (NP (PRP$ my) (NN dissertation)) (PP (IN in) (NP (-NONE- *T*-3)))))))))))))) (. .) (-DFL- E_S)))
26309:38	it *exp*-3's hard * finding an area 0 *-1 to do a dissertation *t*-2 in this field.	adjunct	(TOP (S (NP-SBJ (NP (PRP It)) (S (-NONE- *EXP*-3))) (VP (BES 's) (ADJP-PRD (JJ hard)) (S-3 (NP-SBJ-1 (-NONE- *)) (VP (VBG finding) (NP (NP (DT an) (NN area)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (NP (DT a) (NN dissertation)) (ADVP (-NONE- *T*-2))))))))) (PP (IN in) (NP (DT this) (NN field)))) (. .) (-DFL- E_S)))
26487:74	and if i were *-1 to get married *-2 and have a family that would have *-3 to have something 0 * to do *t*-4 with it.	object	(TOP (S (CC and) (SBAR-ADV (IN if) (S (NP-SBJ-1 (PRP I)) (VP (VBD were) (S (NP-SBJ-2 (-NONE- *-1)) (VP (TO to) (VP (VP (VB get) (VP (VBN married) (NP (-NONE- *-2)))) (CC and) (VP (VB have) (NP (DT a) (NN family))))))))) (NP-SBJ-3 (DT that)) (VP (MD would) (VP (VB have) (S (NP-SBJ (-NONE- *-3)) (VP (TO to) (VP (VB have) (NP (NP (NN something)) (SBAR (WHNP-4 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-4)) (PP (IN with) (NP (PRP it))))))))))))) (. .) (-DFL- E_S)))
26650:49	or maybe * offer them, you know, some sort of an incentive * to do it. uh, you know college credit, you know, something, you know,	neither	(TOP (S (CC or) (ADVP (RB maybe)) (NP-SBJ (-NONE- *)) (VP (VB offer) (NP (PRP them)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (NP (NP (DT some) (NN sort)) (PP (IN of) (NP (DT an) (NN incentive) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (PRP it)))))))) (. .) (INTJ (UH Uh)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))) (NP (NP (NN college) (NN credit)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (NN something)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S)))
27094:54	they've been a big drive *ich*-1 in, especially in the seventies * to return back to the basics.	neither	(TOP (S (NP-SBJ (PRP they)) (VP (VBP 've) (VP (VBN been) (NP-PRD (NP (DT a) (JJ big) (NN drive) (S (-NONE- *ICH*-1))) (EDITED (RM (-DFL- \[)) (PP-TMP-UNF (IN in)) (, ,) (IP (-DFL- \+))) (PP-TMP (ADVP (RB especially)) (IN in) (RS (-DFL- \])) (NP (DT the) (NNS seventies))) (S-1 (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB return) (ADVP (RB back)) (PP (IN to) (NP (DT the) (NNS basics))))))))) (. .) (-DFL- E_S)))
27816:88	and it's, it's pretty, fairly well easily to uh, uh, something 0 * to fall into *t*-1.	adjunct	(TOP (S (CC And) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP-UNF (BES 's))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (BES 's) (RS (-DFL- \])) (EDITED (RM (-DFL- \[)) (ADJP-PRD-UNF (JJ pretty)) (, ,) (IP (-DFL- \+))) (EDITED (ADJP-PRD-UNF (RB fairly))) (RS (-DFL- \])) (INTJ (RB well)) (ADVP-MNR (RB easily)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO to)) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (NP-PRD (NP (NN something)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (RS (-DFL- \])) (VP (VB fall) (PP (IN into) (NP (-NONE- *T*-1))))))))) (. .) (-DFL- E_S)))
27939:40	in fact, uh, one of my favorite things 0 * to do *t*-1 now is * sit down and listen to chopin, that *t*-2 is played *-3 on, uh, piano.	object	(TOP (S (PP (IN in) (NP (NN fact))) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (NP (CD one)) (PP (IN of) (NP (NP (PRP$ my) (JJ favorite) (NNS things)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)) (ADVP-TMP (RB now))))))))) (VP (VBZ is) (S-PRD (NP-SBJ (-NONE- *)) (VP (VP (VB sit) (PRT (RB down))) (CC and) (VP (VB listen) (PP (IN to) (NP (NP (NNP Chopin)) (, ,) (SBAR (WHNP-2 (WDT that)) (S (NP-SBJ-3 (-NONE- *T*-2)) (VP (VBZ is) (VP (VBN played) (NP (-NONE- *-3)) (PP (IN on) (, ,) (INTJ (UH uh)) (, ,) (NP (NN piano))))))))))))) (. .) (-DFL- E_S)))
27940:107	i just, you know, i can just drift off into some other world *-3 just listening to that for hours if i ever have the time 0 * to do that *t*-2,	adjunct	(TOP (S (EDITED (RM (-DFL- \[)) (S-UNF (NP-SBJ (PRP I)) (ADVP (RB just))) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ-3 (PRP I)) (VP (MD can) (ADVP (RB just)) (RS (-DFL- \])) (VP (VB drift) (PP (RP off) (PP (IN into) (NP (DT some) (JJ other) (NN world)))) (S-ADV (NP-SBJ (-NONE- *-3)) (ADVP (RB just)) (VP (VBG listening) (PP (IN to) (NP (DT that))) (PP-TMP (IN for) (NP (NNS hours))))) (SBAR-ADV (IN if) (S (NP-SBJ (PRP I)) (ADVP-TMP (RB ever)) (VP (VBP have) (NP (NP (DT the) (NN time)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (DT that)) (ADVP-TMP (-NONE- *T*-2)))))))))))) (, ,) (-DFL- E_S)))
27952:25	* just never got a chance * to come out.	neither	(TOP (S (NP-SBJ (-NONE- *)) (ADVP (RB Just)) (ADVP-TMP (RB never)) (VP (VBD got) (NP (DT a) (NN chance) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB come) (ADVP-DIR (RB out))))))) (. .) (-DFL- E_S)))
27997:60	there was not, there's not supposed *-1 to be any reason 0 * to use this education or this brain that you might have *t*-2 for anything other than your house and your children and how clean can the bathroom floors be *t*-3 on any given day *t*-4.	object	(TOP (S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (EX There)) (VP-UNF (VBD was) (RB not))) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (EX there)) (VP (BES 's) (RB not) (RS (-DFL- \])) (VP (JJ supposed) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (NP-PRD (NP (DT any) (NN reason)) (SBAR (WHADVP-4 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB use) (NP (NP (NP (DT this) (NN education)) (CC or) (NP (DT this) (NN brain))) (SBAR (WHNP-2 (WDT that)) (S (NP-SBJ (PRP you)) (VP (MD might) (VP (VB have) (NP (-NONE- *T*-2))))))) (PP-PRP (IN for) (NP (NP (NN anything)) (ADJP (ADJP (JJ other)) (PP (IN than) (UCP (NP (PRP$ your) (NN house)) (CC and) (NP (PRP$ your) (NNS children)) (CC and) (SBARQ (WHADJP-3 (WRB how) (JJ clean)) (SQ (MD can) (NP-SBJ (DT the) (NN bathroom) (NNS floors)) (VP (VB be) (ADJP-PRD (-NONE- *T*-3)) (PP-TMP (IN on) (NP (DT any) (VBN given) (NN day))))))))))) (ADVP-PRP (-NONE- *T*-4)))))))))))) (. .) (-DFL- E_S)))
28093:28	and i wanted something else 0 * to do *t*-1,	object	(TOP (S (CC And) (NP-SBJ (PRP I)) (VP (VBD wanted) (NP (NP (NP (NN something)) (ADVP (RB else))) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)))))))) (, ,) (-DFL- E_S)))
28100:56	but as they get older and they're more independent, and there's things 0 * to do *t*-1, then it *exp*-2's good for them to go to different,	object	(TOP (S (CC but) (SBAR-ADV (IN as) (S (NP-SBJ (PRP they)) (VP (VBP get) (ADJP-PRD (JJR older)))) (CC and) (S (NP-SBJ (PRP they)) (VP (VBP 're) (ADJP-PRD (RBR more) (JJ independent)))) (, ,) (CC and) (S (NP-SBJ (EX there)) (VP (BES 's) (NP-PRD (NP (NNS things)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)))))))))) (, ,) (ADVP-TMP (RB then)) (NP-SBJ (NP (PRP it)) (SBAR (-NONE- *EXP*-2))) (VP (BES 's) (ADJP-PRD (JJ good)) (SBAR-2 (IN for) (S (NP-SBJ (PRP them)) (VP (TO to) (VP (VB go) (PP (IN to) (NP-UNF (JJ different)))))))) (, ,) (-DFL- N_S)))
28139:175	because if, if i had been allowed *-1 to work, you know, maybe thirty hours a week instead of fifty hours a week, i might still be working basically full time or part time, if there was, if there had been some way 0 *-3 to work it out *t*-2,	adjunct	(TOP (SBAR-PRP (IN Because) (S (SBAR-ADV (EDITED (RM (-DFL- \[)) (SBAR-UNF (IN if)) (, ,) (IP (-DFL- \+))) (IN if) (RS (-DFL- \])) (S (NP-SBJ-1 (PRP I)) (VP (VBD had) (VP (VBN been) (VP (VBN allowed) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB work) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (NP (NP (QP (RB maybe) (CD thirty)) (NNS hours)) (NP-ADV (DT a) (NN week))) (CONJP (IN instead) (IN of)) (NP (NP (CD fifty) (NNS hours)) (NP-ADV (DT a) (NN week)))))) (, ,))))))) (NP-SBJ-3 (PRP I)) (VP (MD might) (ADVP-TMP (RB still)) (VP (VB be) (VP (VBG working) (ADVP (RB basically)) (ADVP (ADVP (JJ full) (NN time)) (CC or) (ADVP (NN part) (NN time))) (, ,) (EDITED (RM (-DFL- \[)) (SBAR-ADV (IN if) (S (NP-SBJ (EX there)) (VP-UNF (VBD was)))) (, ,) (IP (-DFL- \+))) (SBAR-ADV (IN if) (S (NP-SBJ (EX there)) (VP (VBD had) (VP (VBN been) (RS (-DFL- \])) (NP-PRD (NP (DT some) (NN way)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *-3)) (VP (TO to) (VP (VB work) (NP (PRP it)) (PRT (RP out)) (ADVP-MNR (-NONE- *T*-2))))))))))))))) (, ,) (-DFL- E_S)))
28235:31	and that's a very hard attitude 0 * to change *t*-1.	object	(TOP (S (CC and) (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (DT a) (ADJP (RB very) (JJ hard)) (NN attitude)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB change) (NP (-NONE- *T*-1)))))))) (. .) (-DFL- E_S)))
28329:56	and i felt like when they were young *t*-1, that was the time 0 *-2 to instill it *t*-5. that it could be, it could be added to *-3 and strengthened *-3 as they grew older, but 0 when they were little *t*-4, you know,	adjunct	(TOP (S (CC and) (NP-SBJ-2 (PRP I)) (VP (VBD felt) (SBAR (SBAR (IN like) (S (SBAR-TMP (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP they)) (VP (VBD were) (ADJP-PRD (JJ young)) (ADVP-TMP (-NONE- *T*-1))))) (, ,) (NP-SBJ (WDT that)) (VP (VBD was) (NP-PRD (NP (DT the) (NN time)) (SBAR (WHADVP-5 (-NONE- 0)) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB instill) (NP (PRP it)) (ADVP-TMP (-NONE- *T*-5)))))))))) (. .) (SBAR (IN That) (S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP (MD could) (VP-UNF (VB be)))) (, ,) (IP (-DFL- \+))) (NP-SBJ-3 (PRP it)) (VP (MD could) (VP (VB be) (RS (-DFL- \])) (VP (VP (VBN added) (PP (IN to) (NP (-NONE- *-3)))) (CC and) (VP (VBN strengthened) (NP (-NONE- *-3))) (SBAR-TMP (IN as) (S (NP-SBJ (PRP they)) (VP (VBD grew) (ADJP-PRD (JJR older)))))))))) (, ,) (CC but) (SBAR (-NONE- 0) (S-UNF (SBAR-TMP (WHADVP-4 (WRB when)) (S (NP-SBJ (PRP they)) (VP (VBD were) (ADJP-PRD (JJ little)) (ADVP-TMP (-NONE- *T*-4))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))))) (, ,) (-DFL- N_S)))
28663:31	and, uh, * wait for an opportunity * to use it.	neither	(TOP (S (CC And) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (-NONE- *)) (VP (VBP wait) (PP (IN for) (NP (DT an) (NN opportunity) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB use) (NP (PRP it)))))))) (. .) (-DFL- E_S)))
28803:63	i think 0 they feel 0 this is going *-1 to be an effortless sweatless way, 0 * to get in shape, without * having *-3 to spend anything *t*-2	adjunct	(TOP (S (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP they)) (VP (VBP feel) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT this)) (VP (VBZ is) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (NP-PRD (NP (DT an) (JJ effortless) (JJ sweatless) (NN way)) (, ,) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB get) (PP (IN in) (NP (NN shape))) (, ,) (PP (IN without) (S-NOM (NP-SBJ-3 (-NONE- *)) (VP (VBG having) (S (NP-SBJ (-NONE- *-3)) (VP (TO to) (VP (VB spend) (NP (NN anything)))))))) (ADVP-MNR (-NONE- *T*-2)))))))))))))))))) (-DFL- E_S)))
29395:97	um, it, it, it *exp*-3 was very interesting that it seemed like some of the commentators had their axe 0 * to grind *t*-1, you know,	object	(TOP (S (INTJ (UH Um)) (, ,) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP it)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (NP (PRP it)) (SBAR (-NONE- *EXP*-3))) (RS (-DFL- \])) (VP (VBD was) (ADJP-PRD (RB very) (JJ interesting)) (SBAR-3 (IN that) (S (NP-SBJ (PRP it)) (VP (VBD seemed) (SBAR (IN like) (S (NP-SBJ (NP (DT some)) (PP (IN of) (NP (DT the) (NNS commentators)))) (VP (VBD had) (NP (NP (PRP$ their) (NN axe)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB grind) (NP (-NONE- *T*-1))))))))))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S)))
29402:54	but these guys had a, a, uh, national soap box 0 * to stand on *t*-1 and, and express this view.	adjunct	(TOP (S (CC but) (NP-SBJ (DT these) (NNS guys)) (VP (VBD had) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (NP (DT a) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (JJ national) (NN soap) (NN box)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VP (VB stand) (PP-LOC (IN on) (NP (-NONE- *T*-1)))) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (VP (VB express) (NP (DT this) (NN view))))))))) (. .) (-DFL- E_S)))
